"Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Q21","Q22","Q23","Q24","Q25","Q26","Q27","Q28","Q29","Q30","Q31","Q32","Q33","Q34","Q35","Q36","Q37","Q38","Q39","Q41","Q42","Q43","Q44","Q45","Obs","Exp","habilidade","se.z1","respostas","Ocorrência","alunos_id_string"
"4624",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,-1.4139588569954,0.613013023656405,"01000000000010000100101000000000000001011000",1,"210057377394"
"2219",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,-1.41313196105045,0.653897182684334,"00001000010000000001010000100010000000011000",1,"210055556341"
"285",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,-1.41085842852654,0.598372625120137,"00000000010000000000000000000001000100000001",1,"210057769283"
"2702",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-1.41052950609957,0.627957870082618,"00010000000000100000000000000100000100000010",1,"210055703419"
"8074",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,-1.40924780065523,0.644836007364277,"11000000000000000000000000001000000011000010",1,"210055525536"
"7259",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,-1.40912544265726,0.609506167962683,"10000000000001000000000000000101011010001000",1,"210055389825"
"4634",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.40901632503219,0.644931378102703,"01000000000110000000000001001000001000000000",1,"210055362605"
"1142",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,-1.40891059871079,0.616801717214613,"00000100000000000000010000000000001100100000",1,"210055509550"
"5443",0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,-1.40759365802319,0.681389663361663,"01001000000010000000000011100010000010001100",1,"210057806324"
"2220",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.40719762901871,0.6331302387999,"00001000010000010001001100000000010000000010",1,"210055243556"
"7268",1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-1.40692042469752,0.60390913091406,"10000000000010100101010000000001000101000000",1,"210055700266"
"2770",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.40633180195062,0.639278129463725,"00010000010000000000000010100010000000000000",1,"210058007049"
"3979",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,-1.4057312814731,0.618254802519474,"00100000000010000000001100000001000110001000",1,"210055114001"
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,-1.40478056699071,0.612661363772257,"00000000000000000000100010000010000000000000",1,"210056728842"
"2779",0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.40398229188696,0.625106147173617,"00010000010011001000001000100000000001000000",1,"210055461983"
"7432",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.40178947054344,0.593169925698588,"10000010000000101000000000000001000000000000",1,"210055302791"
"60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,-1.40169429495568,0.612976692277494,"00000000000000001000010000000010011000001000",1,"210056628773"
"8155",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-1.39606200559926,0.626688342603934,"11000100000000000000000000000000011000000000",1,"210057807153"
"110",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,-1.39538459892845,0.643820758528376,"00000000000001000000010110100011001111100000",1,"210057254245"
"5451",0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.39532364825443,0.644606895531555,"01001000010010100000000100000000000000000000",1,"210056536847"
"27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,-1.39494461319679,0.640372804511553,"00000000000000000000010100001000000100011000",1,"210055441432"
"145",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-1.39464126737956,0.634827585117867,"00000000000010000100000101000010011000000000",1,"210055733021"
"89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1.39428551670157,0.585627966421583,"00000000000000100011000000000000000000100000",1,"210055616882"
"4279",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,-1.39183788357763,0.6594934898577,"00101000000001000000110000000000001100010011",1,"210055329426"
"4603",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.3899759400679,0.604711703545429,"01000000000000001100100110000000001000000000",1,"210054704158"
"175",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,-1.38994209638997,0.610402973245114,"00000000000100100000000000010000001001010100",1,"210055428646"
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-1.38968482698581,0.639212360450313,"00000000000000000000010100001000000000101000",1,"210056524842"
"51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,-1.389357823713,0.623008597373981,"00000000000000000100001100000100001001010000",1,"210055425423"
"7836",1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.38767104443848,0.6234913564239,"10010010000100010100000010010000000001000000",1,"210055199790"
"7258",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-1.38342826127291,0.634371370550754,"10000000000001000000000000000010000000100100",1,"210055400788"
"297",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.38327005926858,0.586023321107857,"00000000010000001000000000010000000000010000",1,"210054488154"
"7773",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1.38284284147248,0.64519783150741,"10010000000001010000010001000100000000000001",1,"210055466602"
"3072",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1.38167915369136,0.59790214906303,"00010010000000000001100000000001000000100000",1,"210055726777"
"14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,-1.38107019706933,0.624261533431486,"00000000000000000000000010100011011000010100",1,"210055626245"
"289",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-1.38067920312708,0.571921782718092,"00000000010000000010000000000000000010001000",1,"210055442221"
"4628",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-1.37897043165835,0.609974169965317,"01000000000010101000000000010000000000100010",1,"210055544034"
"133",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.37855253980741,0.611640627163749,"00000000000010000000000001000011000000010000",1,"210057995448"
"48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.001,-1.37757315549037,0.637196285753984,"00000000000000000100000010001000000100000000",1,"210055565785"
"326",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,-1.37745283227642,0.596057291991866,"00000000010010001000000100000100001101011000",1,"210057299209"
"7925",1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1.37732756928313,0.642256257233842,"10011000000010111000000000000000010000000000",1,"210057549247"
"2369",0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-1.37702083661968,0.624844017490058,"00001010010010001000010010000000001000000001",1,"210056617707"
"134",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-1.37691998319627,0.623935430088698,"00000000000010000000010000000110000000100010",1,"210055464846"
"4627",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,-1.37278664062459,0.635913304542086,"01000000000010100000001100000100001101010000",1,"210055608786"
"7302",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,-1.37224726588035,0.608947256383068,"10000000010100000100010000000000000000001101",1,"210055625353"
"2206",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,-1.37017315495667,0.626621830932014,"00001000000100000000101001000000000100111100",1,"210055651787"
"7775",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.3692843727362,0.649878227154065,"10010000000010000001000000110010000000010000",1,"210057088579"
"20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.003,-1.36392061051508,0.636116409173095,"00000000000000000000001000001000000000010000",1,"210056042771"
"125",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-1.36210648118413,0.595581130842156,"00000000000001011000100001010000000011000000",1,"210057384326"
"8369",1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,-1.35762654553472,0.659757161129742,"11010100000010000000010100100000011000010000",1,"210055124954"
"61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.35727525314087,0.631924237074057,"00000000000000001000010000101000001000000100",1,"210056901547"
"7985",1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,-1.35679566726647,0.647652888886284,"10100010000001000000000000000100000000011101",1,"210055457573"
"10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,-1.35676672652855,0.63118458636068,"00000000000000000000000001001000011010010100",1,"210056909240"
"7266",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.35676495684652,0.619971495803417,"10000000000010010000100000001000000001000000",1,"210057351167"
"4421",0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.35562207043865,0.622083737813388,"00110010010000000000000000000100000000000000",1,"210055561493"
"988",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.35437817066618,0.582159540499263,"00000010000010000010010000000100000000001000",1,"210056895963"
"150",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,-1.35224678530869,0.61546611409068,"00000000000010001000001000000010000000000000",1,"210056944657"
"57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.001,-1.35184210568116,0.615740463735022,"00000000000000001000001000000010001000000000",1,"210055491495"
"7631",1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,-1.35165315955353,0.633473386972442,"10000110000101000000010110000000000001100000",1,"210055344362"
"6635",0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1.35077435838455,0.606671981015029,"01100000010011001000100000000000000100000000",1,"210055517657"
"7769",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1.35075046285541,0.642308864237514,"10010000000000100000000000000010001100000000",1,"210057570302"
"185",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-1.35071002623232,0.61614418842732,"00000000000110100000001001000100000100000100",1,"210055645639"
"1222",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,-1.35051545670991,0.655733578562038,"00000100000011000001000000100000001100100111",1,"210055043956"
"7244",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,-1.35029644887331,0.569387154345122,"10000000000000000010010000000001001001001000",1,"210055610825"
"179",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,-1.34959277154009,0.653334697846597,"00000000000101000100000000000010000001010001",1,"210056634110"
"1198",0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-1.34845918381436,0.634993512648099,"00000100000001101000000000100000000110010000",1,"210057329291"
"287",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,-1.34753033471264,0.615512226758287,"00000000010000000000001000000010001100100000",1,"210055484755"
"118",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,-1.34629330564147,0.609307193693707,"00000000000001001000000001010100001111101000",1,"210055583897"
"5441",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,-1.34608459908709,0.642178506110092,"01001000000000001100000000000100001110000000",1,"210055490992"
"3075",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,-1.34271562476338,0.619539411332282,"00010010000000010000010011010100001011000000",1,"210056644469"
"1201",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,-1.34232835475105,0.628705426073343,"00000100000010000000000010100001000000001001",1,"210056883440"
"184",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,-1.33987898635845,0.585910240606252,"00000000000110000110001001000000010000001010",1,"210056545368"
"9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,-1.33968384962578,0.63465978930908,"00000000000000000000000000001100010111001000",1,"210056871027"
"4621",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,-1.33930823605993,0.635435730122545,"01000000000010000001100001000010000001110011",1,"210055542168"
"977",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-1.33915712654554,0.628285747383835,"00000010000000001000000011100011001000000001",1,"210057369204"
"76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,-1.33659380861742,0.612153561359369,"00000000000000010100000001000101000011000001",1,"210056594745"
"7246",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,-1.33572619682873,0.645757978186402,"10000000000000000100010100000010001000110001",1,"210057365933"
"4960",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,-1.33317290710643,0.65706939405773,"01000100000000000000000001100100010101000011",1,"210055585852"
"3986",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.33267498165677,0.649702852418661,"00100000000100100000000010001000000000000010",1,"210056778547"
"4904",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.33198371472796,0.644171972685383,"01000010000000000000000000001000000000001100",1,"210057276064"
"2685",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,-1.33039776235997,0.607467518026707,"00010000000000000000100000000100001100000110",1,"210055472815"
"7253",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,-1.32902294467936,0.624859261787228,"10000000000000100001000010010100000110000001",1,"210055686240"
"327",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-1.3289892490077,0.577529912633864,"00000000010010010000101000000001000010010000",1,"210055588572"
"167",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-1.32656083981455,0.62697961506192,"00000000000011001000001000000010000010100000",1,"210056909575"
"2003",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.32572039579075,0.611000115721829,"00000110000000001000000101000000000000000000",1,"210056644113"
"8338",1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,-1.32569496320941,0.627467502400691,"11010000000010000000010000010100011000110000",1,"210055479045"
"8163",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-1.32558948002912,0.623506440357534,"11000100000000010000000010000000001000010100",1,"210055451556"
"4011",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,-1.32535767169084,0.595385651977877,"00100000010000010000010000000101011011000000",1,"210055572187"
"68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,-1.32527133781941,0.592787449869075,"00000000000000001001100110000001010001011001",1,"210056926203"
"971",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,-1.32334067727521,0.63221234432143,"00000010000000000000010000001100000000000000",1,"210055623266"
"7666",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1.32186555168131,0.651145419129237,"10001000000000000000000001010100000000000001",1,"210057566512"
"1139",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-1.32119298326173,0.60080842740049,"00000100000000000000000001000001000011000000",1,"210055446220"
"154",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,-1.32101879234043,0.690794863338135,"00000000000010100000000010000000101101000000",1,"210055643308"
"3985",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,-1.32000219582844,0.645325816079792,"00100000000100000001000100000110001010001000",1,"210055274212"
"147",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-1.31978623244409,0.62556526735122,"00000000000010000100000101010000000000000101",1,"210055448549"
"6257",0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-1.31831307400318,0.686404155316517,"01011000000010000000000000000010001000001000",1,"210057328893"
"308",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.31685895438915,0.611177604086503,"00000000010000110001001101000100000000000000",1,"210056576825"
"1204",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,-1.31661387724495,0.612773016459427,"00000100000010000001010000000100001011010000",1,"210056537656"
"7969",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,-1.31653870775166,0.583653995806327,"10100000000000001110000000000000000101000010",1,"210055508116"
"3080",0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,-1.31646276448994,0.633378081261944,"00010010000110001100000110100100011000000100",1,"210055578599"
