"Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Q21","Q22","Q23","Q24","Q25","Q26","Q27","Q28","Q29","Q30","Q31","Q32","Q33","Q34","Q35","Q36","Q37","Q38","Q39","Q41","Q42","Q43","Q44","Q45","Obs","Exp","habilidade","se.z1","respostas","Ocorrência","alunos_id_string"
"994",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.09958165380609,0.66704810962224,"00000010000000010000000010000010001000010000",1,"210054536585"
"3679",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.09763779806539,0.687692602498408,"01000000000010010000101011000000000001000000",1,"210056665694"
"89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.008,-1.09672128799308,0.636285845130972,"00000000000000001000000100000000000000000000",1,"210055212700"
"995",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.09661800688715,0.636992107042132,"00000010000000010000100100000000000001000000",1,"210057768367"
"1015",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-1.09643974173983,0.681634243903844,"00000010000010000100000100100000000100000100",1,"210055197142"
"115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,-1.09638103637754,0.636528474006985,"00000000000000011000000100000000000000001010",1,"210057283562"
"371",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,-1.09481080679702,0.637319493095909,"00000000010000000000010100000000011010001000",1,"210057046239"
"3201",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-1.09333396306696,0.644945895188803,"00100000000000011000000000000000000000000101",1,"210055026801"
"5122",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,-1.09317794740793,0.821166476113931,"10000000000100000000000101000000100000010100",1,"210057106025"
"22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-1.09021189892101,0.643186083455981,"00000000000000000000000010010001001000000010",1,"210056780684"
"3685",0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,-1.08903447051275,0.665690614331402,"01000000000101000000000100000001000000001001",1,"210057671896"
"1956",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.08773339313538,0.69792113626257,"00001000010000100001000101000000000000000000",1,"210054643625"
"3684",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.08361291959761,0.643009433768241,"01000000000100010000100100000000000000001000",1,"210055149540"
"2593",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.08343158001694,0.709024668472776,"00010010000010000000010000100010000000000010",1,"210056605615"
"3215",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-1.08249229994729,0.640715537216329,"00100000000010000000001000000000001000100000",1,"210055216575"
"3196",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,-1.08179224953169,0.685046748985571,"00100000000000001000000111000001000000011000",1,"210054922044"
"60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,-1.08171045820723,0.714631334548235,"00000000000000000001010000000000100101000010",1,"210057158268"
"3633",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1.08155043567487,0.659816970758529,"01000000000000000000001100000000010000000000",1,"210057934247"
"3931",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,-1.08139730292141,0.657627301739487,"01000010000010100000000000010000010000001010",1,"210054726441"
"4844",0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-1.08035182667356,0.709066353304379,"01100001000000100000000000000000000001001000",1,"210057280161"
"3318",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.07803975230719,0.660566472959367,"00100010000000000000000110000001000000001100",1,"210057124136"
"5570",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.001,-1.07718371258201,0.663588279956445,"10010000000000000000000100000000001000000000",1,"210056843922"
"3191",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,-1.07701096337649,0.719892061198404,"00100000000000000001000000000000100101000000",1,"210056744621"
"260",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.07639454089576,0.670952857443476,"00000000000101000000000011000100001000000000",1,"210056799973"
"125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,-1.07626478373398,0.714191324781075,"00000000000000100000000001100100011001000100",1,"210054986667"
"3686",0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.07539782409258,0.664057463082806,"01000000000101000000001100000000000010000000",1,"210058021710"
"235",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,-1.07495173335444,0.635108053046669,"00000000000010101000000000000000011001011010",1,"210054751515"
"5090",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.07434363302142,0.634533446899855,"10000000000000100001110000000000000000010000",1,"210055284854"
"3320",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1.07288801232954,0.641088030026417,"00100010000000000100000000000000000100000000",1,"210057484294"
"87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.012,-1.07221665567773,0.626746363438804,"00000000000000001000000000000001000000000000",1,"210057690198"
"5887",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1.07209264036821,0.660233498661242,"11000000000000100001000000000001000000000001",1,"210054777948"
"195",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,-1.07067241296157,0.750942715661443,"00000000000010000000000101000010001000000101",1,"210056736744"
"98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,-1.07002727324926,0.670670635558593,"00000000000000001001010001010000000000100001",1,"210056259078"
"248",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.0698597410806,0.638933234624067,"00000000000011100000100000000000001000000000",1,"210058023056"
"5501",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-1.06978541076132,0.665512705440378,"10001000000010000000010010000010000101000000",1,"210054887261"
"3204",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0694277728405,0.637900327046706,"00100000000000101000000000000000001000010000",1,"210054925856"
"5893",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1.06931318818077,0.664515548450398,"11000000000010010000000100000001000000000100",1,"210054903836"
"251",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.06778294530422,0.64238432382613,"00000000000100000000011000000001000000000000",1,"210055024886"
"73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.002,-1.06739367441712,0.64947225399265,"00000000000000000100000000000000000010000100",1,"210056800469"
"5572",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,-1.06655970844779,0.659350612588032,"10010000000000000001000000000000000100000100",2,"210054749736, 210054775673"
"179",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.0664485204818,0.630426478362098,"00000000000001011000000000000001000001000000",1,"210054630682"
"1930",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.06600617566759,0.646727481919001,"00001000000010000001101000100000000100100000",1,"210056414303"
"5265",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,-1.06461148564032,0.670456649508627,"10000001000000000000100000000000001000001010",1,"210054716443"
"222",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-1.06353491122499,0.673870592845663,"00000000000010010000010000000010010001000100",1,"210057254917"
"137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-1.06147450036104,0.677913164464857,"00000000000000100000110001000001001000000010",1,"210057651526"
"28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0.001,-1.06052390701618,0.647964575890365,"00000000000000000000001000000001000001000001",1,"210055065781"
"4253",0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.06006617251685,0.730232165679494,"01001000000010000000000000101001000000000000",1,"210054714844"
"277",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1.05957002240653,0.756610918258477,"00000000001000000000000001100000010000000000",1,"210056730029"
"177",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-1.05922212520865,0.678712992300406,"00000000000001010000000000000010000001000100",1,"210054675107"
"36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,-1.05837211067749,0.673329497315993,"00000000000000000000001110100001010000100001",1,"210057150157"
"1936",0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1.05766241214887,0.661417005273241,"00001000000010110000001000000000000000000001",1,"210055080808"
"3192",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,-1.0568293123992,0.714836066173663,"00100000000000000001000001000011001101000000",1,"210054691910"
"379",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.001,-1.05553583627833,0.615097339915396,"00000000010000001000000000000000000011000000",1,"210056707383"
"2321",0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,-1.05327891393342,0.660452283669167,"00010000000010100000010000000000000001010010",1,"210054785808"
"368",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007,-1.05253854808651,0.629908561383914,"00000000010000000000001000000000000000000000",1,"210054935775"
"3340",0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,-1.05224946823194,0.67915496125096,"00100011000001000000100000000000000010000010",1,"210056823023"
"5569",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,-1.0518138765958,0.654722029025615,"10010000000000000000000000010000000000011010",1,"210054478989"
"2252",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,-1.05148217557693,0.652208490336169,"00010000000000000000000010000001000010001010",1,"210057198479"
"3229",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,-1.05016236308494,0.749441812341278,"00100000000110000000000000000000100010001101",1,"210054612232"
"2282",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-1.04851946846123,0.652465108060039,"00010000000000010001010010000001001001000010",1,"210054802590"
"5268",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,-1.04834112415492,0.759180382915152,"10000001000000110001001001000000000011010000",1,"210054757770"
"3010",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-1.04787426994203,0.663575042757535,"00011000000000000000000100000000001100001000",1,"210057249005"
"5500",1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,-1.04640253761532,0.688584570113918,"10001000000001100000100110100000000100000111",1,"210055097832"
"145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,-1.04496467366177,0.635901186158657,"00000000000000101000000000000000001100000001",1,"210054603149"
"234",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-1.04490326361475,0.702946488685318,"00000000000010100100000101000000000001001000",1,"210055159660"
"3210",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.04437753970283,0.655342061986505,"00100000000001000100000100000000000000010000",1,"210054929976"
"46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,-1.04286423335881,0.627989352547252,"00000000000000000000100000000001000110000001",1,"210054806849"
"1926",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-1.04279614179303,0.719086218593551,"00001000000010000000000010000000100000100000",1,"210057044629"
"5497",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,-1.04204561479291,0.65854192778074,"10001000000000100001010100000001000001000010",1,"210055011308"
"4820",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,-1.04128112935223,0.784129975121975,"01100000000100001000010001000000111000010000",1,"210057229373"
"3681",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,-1.04049081247136,0.636890958367058,"01000000000010101000000000000000000111010000",1,"210054788180"
"389",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,-1.03983285796808,0.680034048827101,"00000000010000100000001011000000011001000000",1,"210054719293"
"236",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,-1.03894427711028,0.670991561790294,"00000000000010101000000001000001001110000010",1,"210056718081"
"3444",0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.03716537299276,0.662673546577414,"00101000000010110000000100000001000000001000",1,"210055169528"
"394",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,-1.03685584389309,0.634962562582267,"00000000010001000001000000010000001100010011",1,"210054765083"
"5128",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,-1.03605010874527,0.650172157757416,"10000000000110000100000000000000010100000101",1,"210055091596"
"3323",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,-1.03547574520953,0.707607448534983,"00100010000000110100000101000000001010000010",1,"210055012476"
"409",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-1.03543453135072,0.695276608317842,"00000000010101000000010001000010000100000010",1,"210055027829"
"3075",0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.03522238863156,0.69797134719831,"00011010010000000000010101000000000000000000",1,"210054935112"
"866",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1.03386925669355,0.686256795494399,"00000001000000000000011010000000001100000000",1,"210054600633"
"5878",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-1.03331907997647,0.662911780422432,"11000000000000000000000000000010000010100000",1,"210054876117"
"122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,-1.03037072922164,0.670510247837612,"00000000000000100000000000000010000001010010",1,"210055263785"
"3666",0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-1.02975294644007,0.673431504229952,"01000000000001100000000000000001000000000101",1,"210054773704"
"116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.02928881727293,0.63224580103394,"00000000000000011000000100000001000000010000",1,"210054941774"
"265",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.02910738359087,0.637521401639192,"00000000000110000100010000000001001000000000",1,"210055193774"
"3212",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,-1.02898790240856,0.642355475223667,"00100000000001001000001000000000001011011001",1,"210054753466"
"4398",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,-1.02891831530706,0.672289173691707,"01010000000010000001000100000000000110001001",1,"210057755987"
"5093",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-1.02889954763816,0.671491199444477,"10000000000000110000000010000010001001000000",1,"210054950532"
"3442",0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.02759237660407,0.617559842652926,"00101000000010000010010000000000000000000010",1,"210054983496"
"6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.044,-1.02757324009072,0.619562693554294,"00000000000000000000000000000100000000000000",1,"210057705008"
"37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.001,-1.02584775706191,0.619191586772472,"00000000000000000000010000000100000000010010",1,"210057644497"
"5288",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.02419201387616,0.727189960708448,"10000010000000000000000000010000100001000000",1,"210055062833"
"3659",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,-1.02218122649371,0.70675447736138,"01000000000001000000000000001000010000000011",1,"210054708280"
"253",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,-1.02092404428568,0.607481159266474,"00000000000100000011000000000000000110000000",1,"210054612735"
"1050",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,-1.01901425262289,0.652968752697057,"00000010010000001000001011000000000001001010",1,"210054526858"
"5748",1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1.01898017253453,0.719166212598208,"10011010000000100000000011000001000000000001",1,"210057042402"
"2544",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,-1.01828538561881,0.7438538832728,"00010001000000000000000001000000000111100010",1,"210054580354"
"255",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,-1.01814441576721,0.635945597577225,"00000000000100001000001010000000000010001110",1,"210057284983"
"58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-1.01805433665524,0.694684154402619,"00000000000000000001000000001000000010000100",1,"210054962043"
